timestamp,close_price,high-price,low-price,open_price,status,volume
1614602400,107.55,107.68,107.4,107.68,ok,5299
1614602700,108.5,108.6,107.6,107.6,ok,20927
1614603000,110.3,110.3,108.2,108.22,ok,73706
1614603300,109.3,111.0,109.0,110.39,ok,46681
1614603600,108.77,109.32,108.35,109.05,ok,127099
1614603900,107.8,108.76,107.51,108.76,ok,33754
1614604200,108.1,108.15,107.61,107.98,ok,15238
1614604500,107.95,108.18,107.75,108.18,ok,16720
1614604800,107.23,108.1,107.23,107.94,ok,36584
1614605100,107.08,107.48,106.76,107.23,ok,31178
1614605400,107.48,107.7,107.09,107.17,ok,10726
1614605700,106.01,107.63,106.0,107.63,ok,26221
1614606000,105.36,106.9,104.22,106.005,ok,75486
1614606300,106.36,106.79,105.11,105.61,ok,23429
1614606600,105.75,106.12,104.35,106.12,ok,23958
1614606900,106.51,106.8,105.22,105.56,ok,23327
1614607200,105.0,106.39,104.8,106.39,ok,39562
1614607500,102.9,105.0,101.0,104.9,ok,88553
1614607800,104.0,104.0,102.52,102.9,ok,57304
1614608100,103.99,105.38,103.54,103.89,ok,55400
1614608400,104.28,104.45,103.0,103.61,ok,40461
1614608700,104.53,106.2,104.13,104.45,ok,60275
1614609000,105.5,112.0,102.88,104.54,ok,1538407
1614609300,106.03,109.99,105.68,105.68,ok,867779
1614609600,104.41,108.71,104.03,106.03,ok,778493
1614609900,100.43,105.28,100.2,104.83,ok,871650
1614610200,103.18,104.58,99.97,100.33,ok,789475
1614610500,103.26,104.73,102.1,103.45,ok,343794
1614610800,103.38,105.0,103.16,103.39,ok,432431
1614611100,106.84,108.25,103.15,103.2,ok,689392
1614611400,106.75,109.89,105.72,106.94,ok,866967
1614611700,104.0,106.79,104.0,106.79,ok,493471
1614612000,103.99,104.58,102.0,104.0,ok,551462
1614612300,103.15,104.7,102.79,103.99,ok,253476
1614612600,104.38,105.47,103.16,103.2,ok,277017
1614612900,103.5,104.3,103.0,104.0,ok,164826
1614613200,104.56,104.78,103.32,103.39,ok,202170
1614613500,103.62,105.5,103.31,104.56,ok,272914
1614613800,103.29,103.76,102.5,103.75,ok,271441
1614614100,103.5,104.48,102.98,103.14,ok,164895
1614614400,105.35,107.0,103.41,103.51,ok,457310
1614614700,105.82,106.55,104.51,105.35,ok,280557
1614615000,106.4,108.4,105.75,105.97,ok,474028
1614615300,108.71,109.4,106.5,106.59,ok,525429
1614615600,106.03,108.61,105.97,108.61,ok,346537
1614615900,107.21,107.21,105.6,106.08,ok,240953
1614616200,105.88,107.99,105.6,107.32,ok,198023
1614616500,106.67,107.88,105.69,105.79,ok,168791
1614616800,108.65,109.37,106.8,106.83,ok,404617
1614617100,108.88,109.3,107.35,108.8,ok,298395
1614617400,113.63,116.78,108.75,108.98,ok,1829802
1614617700,113.765,116.84,112.67,113.61,ok,1163400
1614618000,113.07,114.3,112.0,113.64,ok,620433
1614618300,115.45,115.71,112.19,113.0,ok,586480
1614618600,117.73,119.5,115.21,115.59,ok,1401648
1614618900,114.03,119.75,114.01,117.75,ok,1095525
1614619200,111.5,114.6,111.5,114.01,ok,605479
1614619500,110.94,112.0,109.21,111.61,ok,856236
1614619800,112.62,112.69,110.0,110.92,ok,575161
1614620100,111.01,113.23,110.76,112.5,ok,418283
1614620400,108.26,111.1,107.25,111.0,ok,628487
1614620700,110.76,110.76,108.26,108.26,ok,329464
1614621000,109.61,111.63,109.61,110.7,ok,250695
1614621300,107.85,110.2,107.32,109.54,ok,276872
1614621600,108.91,109.48,107.92,108.0,ok,155010
1614621900,110.6,110.75,108.69,108.88,ok,249425
1614622200,110.17,111.44,109.49,110.48,ok,233042
1614622500,108.8,110.35,108.8,110.2,ok,152383
1614622800,110.86,111.02,108.51,108.89,ok,244492
1614623100,110.0,110.92,109.51,110.62,ok,161841
1614623400,111.0,111.82,109.81,110.26,ok,335136
1614623700,113.39,113.59,110.84,110.99,ok,567795
1614624000,112.23,114.42,112.0,113.03,ok,637911
1614624300,112.56,112.69,111.55,112.2,ok,263934
1614624600,112.87,113.55,112.0,112.54,ok,231755
1614624900,112.34,113.85,111.99,112.85,ok,271712
1614625200,112.17,113.0,111.55,112.2,ok,270772
1614625500,111.01,112.1,111.0,111.92,ok,210940
1614625800,113.78,114.0,111.0,111.01,ok,315872
1614626100,113.85,113.91,112.6,113.68,ok,146627
1614626400,113.625,114.0,112.58,113.94,ok,198984
1614626700,112.97,113.69,112.0,113.6,ok,236575
1614627000,113.1,113.5,112.79,112.95,ok,185244
1614627300,115.79,117.71,113.16,113.16,ok,1097333
1614627600,115.64,117.48,115.0,115.58,ok,498010
1614627900,116.53,116.6,115.0,115.7,ok,330675
1614628200,117.7,118.5,116.32,116.32,ok,680606
1614628500,115.325,117.52,115.15,117.51,ok,419512
1614628800,118.55,119.0,115.2,115.2,ok,605004
1614629100,118.71,119.21,116.5,118.47,ok,606354
1614629400,129.68,133.99,118.71,118.71,ok,2798176
1614629700,129.99,132.0,126.52,129.9,ok,1965654
1614630000,128.4,131.89,126.6,130.0,ok,1289922
1614630300,123.6,129.94,121.36,128.41,ok,1662439
1614630600,123.99,126.0,121.52,123.65,ok,1133413
1614630900,121.41,125.86,120.4,124.01,ok,876412
1614631200,119.18,122.88,118.51,121.53,ok,965147
1614631500,116.85,119.9,116.0,119.42,ok,815139
1614631800,121.78,121.89,116.09,116.85,ok,1040669
1614632100,119.49,121.91,119.0,121.91,ok,1086607
1614632400,117.6,120.4,116.26,120.4,ok,226704
1614632700,118.1,119.44,117.3,117.3,ok,78422
1614633000,118.65,120.0,118.19,118.25,ok,60458
1614633300,120.89,122.0,118.12,118.5,ok,152811
1614633600,122.5,123.31,120.5,121.0,ok,147888
1614633900,121.13,122.51,120.4,122.5,ok,73548
1614634200,120.5,121.43,119.37,121.43,ok,71150
1614634500,117.09,120.5,116.5,120.39,ok,76056
1614634800,117.5,118.0,116.8,117.03,ok,36866
1614635100,117.55,118.46,117.4,117.54,ok,28004
1614635400,116.16,118.02,115.48,117.77,ok,60155
1614635700,115.54,116.99,115.52,116.26,ok,33931
1614636000,115.2,116.29,115.0,115.79,ok,52914
1614636300,117.55,117.55,115.45,115.45,ok,33797
1614636600,117.3,117.7,117.01,117.7,ok,14565
1614636900,115.88,117.3,115.61,117.3,ok,18126
1614637200,116.49,116.49,115.71,115.71,ok,10302
1614637500,117.0,117.43,116.88,116.9,ok,18272
1614637800,118.3,118.65,117.2,117.2,ok,33650
1614638100,117.02,118.1,117.0,117.85,ok,10849
1614638700,116.67,117.2,116.67,117.01,ok,11548
1614639000,116.0,116.89,116.0,116.67,ok,12171
1614639300,117.49,117.49,116.5,116.58,ok,19522
1614639600,113.2,117.75,113.11,117.11,ok,60911
1614639900,113.16,114.0,112.01,113.22,ok,49002
1614640200,113.5,114.0,113.12,113.48,ok,19607
1614640500,113.2,113.99,113.12,113.75,ok,12460
1614640800,113.24,113.26,113.12,113.12,ok,17689
1614641100,114.7,114.84,113.4,113.4,ok,12584
1614641400,114.5,115.0,114.5,114.85,ok,9067
1614642000,115.13,115.5,114.75,114.75,ok,9644
1614642300,114.0,115.11,114.0,115.11,ok,14989
1614642600,114.1,114.41,113.89,114.0,ok,4421
1614642900,113.5,114.35,113.5,114.2,ok,14274
1614643200,113.51,113.51,113.2,113.51,ok,5434
1614643500,114.0,114.37,113.85,113.85,ok,3538
1614643800,113.5,113.5,113.5,113.5,ok,846
1614644700,114.24,114.5,114.16,114.5,ok,3587
1614645300,114.09,114.09,113.0,113.5,ok,11209
1614645600,114.2,114.52,114.0,114.1,ok,9133
1614645900,113.82,114.53,113.82,114.4,ok,9267
1614646200,114.3,114.3,113.77,114.0,ok,8240
1614646500,115.56,115.8,114.4,114.45,ok,29504
1614675600,112.0,117.25,112.0,117.25,ok,10936
1614675900,114.56,114.56,112.85,112.85,ok,3958
1614676500,114.16,115.0,114.16,115.0,ok,1689
1614677100,114.0,114.28,114.0,114.28,ok,1906
1614678300,114.0,115.46,114.0,115.46,ok,2212
1614679200,115.68,115.8,115.68,115.8,ok,1402
1614680400,114.87,115.12,114.87,115.12,ok,1010
1614681300,116.59,117.0,116.59,116.66,ok,1966
1614681600,115.16,115.16,115.11,115.11,ok,604
1614682200,115.52,115.52,115.52,115.52,ok,235
1614686400,118.0,118.0,116.5,116.78,ok,9790
1614686700,118.89,119.0,117.51,117.7,ok,10079
1614687000,118.42,119.0,118.42,118.9,ok,8960
1614687300,117.3,118.09,116.7,118.0,ok,7183
1614687600,117.75,118.01,117.3,117.3,ok,3900
1614687900,117.0,117.75,117.0,117.75,ok,6582
1614688200,118.23,118.23,116.8,116.82,ok,9018
1614688500,117.8,118.23,117.55,118.23,ok,8232
1614689100,118.0,118.0,117.98,117.98,ok,1615
1614689700,117.25,117.25,117.07,117.1,ok,2930
1614690300,116.5,116.51,116.31,116.31,ok,5752
1614690600,116.26,116.4,116.0,116.0,ok,3497
1614690900,116.1,116.5,116.0,116.5,ok,7433
1614691200,116.05,116.25,115.96,116.14,ok,12434
1614691800,117.0,117.0,116.91,116.91,ok,3191
1614692100,117.0,117.8,117.0,117.0,ok,11951
1614692700,117.0,117.0,116.5,116.9,ok,9182
1614693000,116.99,117.3,116.98,116.98,ok,8026
1614693600,118.18,118.3,117.34,117.34,ok,17600
1614693900,117.75,118.04,117.6,118.04,ok,10334
1614694200,117.89,118.0,117.69,118.0,ok,9967
1614694500,117.26,118.0,116.8,118.0,ok,28464
1614694800,116.5,117.01,116.01,116.95,ok,23228
1614695100,117.09,117.2,116.52,116.52,ok,23550
1614695400,122.95,123.55,112.25,116.93,ok,1004043
1614695700,121.28,124.62,117.9,122.78,ok,937570
1614696000,124.19,126.26,121.29,121.29,ok,1030582
1614696300,126.265,126.89,122.51,124.51,ok,788204
1614696600,124.0,126.3,121.58,126.3,ok,666374
1614696900,119.33,123.8,119.1,123.8,ok,619400
1614697200,122.28,122.64,117.76,119.69,ok,599635
1614697500,123.15,124.06,121.29,122.17,ok,345252
1614697800,121.89,123.31,120.0,123.02,ok,309294
1614698100,123.27,124.56,121.5,121.88,ok,369477
1614698400,124.34,124.86,122.48,123.14,ok,321834
1614698700,127.49,129.5,122.75,124.08,ok,994032
1614699000,127.31,130.0,125.4,127.39,ok,1068316
1614699300,126.93,128.52,125.35,126.81,ok,523201
1614699600,125.92,127.05,124.0,126.7,ok,480723
1614699900,128.98,128.98,125.28,125.79,ok,435520
1614700200,129.39,132.1,127.34,128.77,ok,1085184
1614700500,130.75,131.59,128.15,129.35,ok,824228
1614700800,128.555,132.4,126.5,130.86,ok,870229
1614701100,127.35,129.48,127.3,128.47,ok,433707
1614701400,127.8,128.19,125.54,127.32,ok,551550
1614701700,128.57,129.01,126.65,127.59,ok,276807
1614702000,124.06,128.44,124.0,128.44,ok,424866
1614702300,126.0,126.38,123.68,124.13,ok,438993
1614702600,123.45,126.11,122.58,125.83,ok,385223
1614702900,123.14,124.02,121.66,123.28,ok,359846
1614703200,124.4,124.69,121.5,123.13,ok,325622
1614703500,125.2,125.52,123.765,124.6,ok,281792
1614703800,127.2,127.35,124.0,125.03,ok,331782
1614704100,124.7,127.39,124.43,127.2,ok,352754
1614704400,127.0,127.05,124.29,125.06,ok,275194
1614704700,127.65,128.03,126.42,126.81,ok,353964
1614705000,126.7,127.6,125.77,127.55,ok,217440
1614705300,126.41,128.17,126.24,126.78,ok,270789
1614705600,125.88,126.5,124.68,126.49,ok,254282
1614705900,126.01,126.03,124.4,125.71,ok,221292
1614706200,126.08,126.72,125.11,125.8,ok,145598
1614706500,127.3,127.58,126.06,126.33,ok,244387
1614706800,126.74,127.3,126.04,127.3,ok,140976
1614707100,126.55,127.25,126.05,126.7,ok,131788
1614707400,129.0,129.25,126.69,126.7,ok,449147
1614707700,129.02,131.0,128.55,128.997,ok,567615
1614708000,127.79,129.18,127.41,129.09,ok,233861
1614708300,130.54,132.35,127.89,127.89,ok,665228
1614708600,129.98,133.2,129.48,130.75,ok,672329
1614708900,129.65,130.94,128.75,129.85,ok,378324
1614709200,128.6,129.42,127.84,129.42,ok,300670
1614709500,127.79,130.45,127.2,128.53,ok,340735
1614709800,125.77,128.54,125.6,127.7,ok,293535
1614710100,127.6,127.81,125.87,125.87,ok,243755
1614710400,123.5,127.53,123.5,127.52,ok,410601
1614710700,120.955,123.74,120.69,123.55,ok,662570
1614711000,122.81,123.65,120.76,120.95,ok,422410
1614711300,123.7,124.89,122.89,123.08,ok,371903
1614711600,123.45,124.5,122.9,123.53,ok,168930
1614711900,118.55,123.4,116.38,123.23,ok,879539
1614712200,121.0,121.42,117.16,118.5,ok,653069
1614712500,120.66,120.91,119.28,120.82,ok,238729
1614712800,122.5,123.77,120.57,120.57,ok,453696
1614713100,122.01,122.75,121.17,122.5,ok,170159
1614713400,122.92,123.43,122.25,122.3,ok,196925
1614713700,122.9,123.48,122.3,123.01,ok,173738
1614714000,120.12,122.76,120.1,122.76,ok,249155
1614714300,121.95,122.27,119.4,120.12,ok,242377
1614714600,121.0,122.55,120.83,121.99,ok,187836
1614714900,121.65,122.3,120.94,121.16,ok,128234
1614715200,121.5,122.85,121.07,121.74,ok,203638
1614715500,123.22,123.25,121.23,121.4,ok,171246
1614715800,121.43,123.5,121.4,123.06,ok,229350
1614716100,118.13,121.41,117.62,121.41,ok,347416
1614716400,118.5,119.5,116.79,117.99,ok,347802
1614716700,118.94,120.89,118.31,118.75,ok,216962
1614717000,119.59,120.78,118.5,119.24,ok,180417
1614717300,116.99,119.97,116.38,119.81,ok,319136
1614717600,115.96,117.49,114.32,116.8,ok,489885
1614717900,116.5,117.42,115.7,115.9,ok,251306
1614718200,117.885,118.29,116.39,116.39,ok,262583
1614718500,118.1,118.49,117.56,117.81,ok,327516
1614718800,116.0,120.0,116.0,118.18,ok,79953
1614719100,116.44,116.87,115.56,116.04,ok,35702
1614719400,116.23,117.24,116.14,116.46,ok,25686
1614719700,116.5,116.55,115.5,116.4,ok,28762
1614720000,116.64,117.17,116.01,116.78,ok,16590
1614720300,115.78,116.31,115.28,116.11,ok,28467
1614720600,115.25,116.01,115.25,115.83,ok,8208
1614720900,114.33,115.64,114.2,115.27,ok,30673
1614721200,115.99,116.26,114.35,114.39,ok,59168
1614721500,116.5,116.5,115.99,116.0,ok,16373
1614722100,117.0,117.03,115.98,116.0,ok,16671
1614722700,117.0,117.24,116.61,116.94,ok,10335
1614723000,116.33,117.05,116.33,116.8,ok,4142
1614723300,117.3,117.3,116.66,116.66,ok,4881
1614723900,117.0,117.0,116.27,116.27,ok,5987
1614724200,117.0,117.01,117.0,117.01,ok,2967
1614724800,118.0,118.0,117.23,117.23,ok,6769
1614725100,118.38,118.47,117.82,117.9,ok,8502
1614725700,118.5,119.0,118.5,118.77,ok,8599
1614726000,118.0,118.4,117.41,118.04,ok,5490
1614726300,117.0,117.9,117.0,117.9,ok,6194
1614726900,117.39,117.39,117.25,117.31,ok,2362
1614727800,118.8,118.89,118.51,118.6,ok,4681
1614728100,119.2,119.2,118.8,118.8,ok,6054
1614728400,119.25,119.39,118.8,118.8,ok,2490
1614728700,119.87,119.99,119.39,119.4,ok,6556
1614729300,119.97,119.97,119.43,119.46,ok,8206
1614729600,119.93,120.6,119.64,119.97,ok,17661
1614729900,120.0,120.2,119.87,119.87,ok,4676
1614730800,120.0,120.0,119.16,119.16,ok,5099
1614731400,120.51,120.75,120.5,120.71,ok,2740
1614731700,120.9,120.9,120.25,120.5,ok,3319
1614732000,120.32,120.7,120.31,120.7,ok,3318
1614732300,120.0,120.32,119.95,120.32,ok,3744
1614732600,120.4,120.4,120.03,120.15,ok,5235
1614732900,120.0,120.5,120.0,120.4,ok,28581
1614762600,120.12,120.15,120.02,120.15,ok,2360
1614762900,119.2,120.01,119.2,120.01,ok,2778
1614763200,120.0,120.0,119.05,119.05,ok,2145
1614764100,119.57,119.57,119.57,119.57,ok,156
1614766200,120.5,120.5,120.1,120.1,ok,1631
1614770100,119.7,119.7,119.7,119.7,ok,312
1614771600,118.3,119.0,118.2,119.0,ok,3504
1614772800,119.5,119.99,118.17,119.5,ok,7059
1614773100,119.0,119.1,119.0,119.1,ok,3588
1614773400,119.0,119.6,119.0,119.5,ok,2794
1614773700,118.75,119.05,118.73,119.05,ok,2787
1614774600,118.9,119.0,118.9,119.0,ok,1398
1614775200,119.85,119.9,119.65,119.9,ok,2007
1614775500,119.51,119.8,119.51,119.8,ok,665
1614775800,119.5,119.5,119.03,119.05,ok,3746
1614776400,119.0,119.15,118.9,119.1,ok,27898
1614776700,119.0,119.4,119.0,119.4,ok,5168
1614777000,118.55,119.3,118.55,119.3,ok,9984
1614777600,118.99,119.3,118.97,119.0,ok,5618
1614778200,118.05,118.42,117.5,117.5,ok,7716
1614778500,117.9,118.18,117.9,118.05,ok,4907
1614778800,117.6,118.01,117.45,117.77,ok,15115
1614779100,117.3,117.69,117.3,117.6,ok,9155
1614779400,118.0,118.0,117.4,117.41,ok,7064
1614779700,118.7,118.7,118.0,118.0,ok,11094
1614780000,118.15,118.89,118.0,118.89,ok,21358
1614780300,119.1,119.27,118.2,118.2,ok,15413
1614780600,118.6,119.04,118.6,119.0,ok,8527
1614781200,123.0,125.7,119.4,119.4,ok,184023
1614781500,122.73,124.19,122.16,123.36,ok,71369
1614781800,124.59,127.69,120.1,122.51,ok,847465
1614782100,121.45,124.6,120.3,124.2,ok,492895
1614782400,119.73,122.89,119.0,121.47,ok,404733
1614782700,121.0,121.5,119.5,119.84,ok,347630
1614783000,120.09,123.21,118.11,121.0,ok,524535
1614783300,117.34,120.37,116.0,120.03,ok,474418
1614783600,118.27,119.5,117.5,117.5,ok,235552
1614783900,114.03,118.32,113.213,118.32,ok,506916
1614784200,113.25,115.48,113.12,113.74,ok,410646
1614784500,115.96,116.36,113.48,113.48,ok,297232
1614784800,116.94,117.85,116.0,116.0,ok,238647
1614785100,117.37,119.14,116.2,116.9,ok,296464
1614785400,118.6,118.8,115.76,117.37,ok,202020
1614785700,121.69,122.5,118.31,118.31,ok,556705
1614786000,120.27,122.6,119.57,121.65,ok,414670
1614786300,119.88,121.2,119.15,120.25,ok,205255
1614786600,121.38,122.3,120.0,120.05,ok,253460
1614786900,121.6,122.92,120.69,121.3,ok,227469
1614787200,120.8,121.6,120.06,121.6,ok,170101
1614787500,121.01,121.74,120.84,120.88,ok,145577
1614787800,122.77,122.77,120.75,121.2,ok,219019
1614788100,122.66,124.65,122.28,122.8,ok,490101
1614788400,121.79,122.88,121.6,122.6,ok,144136
1614788700,123.12,123.94,121.89,121.89,ok,156051
1614789000,121.79,123.3,121.5,123.3,ok,159798
1614789300,121.0,121.72,120.59,121.63,ok,172633
1614789600,122.0,122.1,120.82,121.2,ok,121089
1614789900,121.2,122.0,120.75,122.0,ok,133467
1614790200,121.5,121.9,119.67,121.18,ok,177003
1614790500,121.5,122.35,121.0,121.41,ok,138012
1614790800,122.09,122.09,121.01,121.34,ok,87732
1614791100,121.03,122.21,120.68,122.0,ok,95408
1614791400,121.72,121.72,120.32,121.03,ok,86596
1614791700,120.7,121.545,120.37,121.53,ok,71557
1614792000,119.71,120.62,119.3,120.51,ok,159756
1614792300,119.1,119.67,118.0,119.67,ok,223473
1614792600,119.1,119.7,118.8,119.22,ok,85972
1614792900,118.78,119.27,118.11,119.15,ok,99677
1614793200,119.06,119.52,118.45,118.89,ok,105707
1614793500,119.89,120.1,118.9,119.14,ok,148692
1614793800,119.1,120.0,119.1,120.0,ok,86651
1614794100,118.52,119.35,118.52,119.15,ok,78867
1614794400,118.01,118.62,117.73,118.5,ok,107039
1614794700,118.01,118.75,118.01,118.17,ok,79020
1614795000,118.98,119.12,118.0,118.09,ok,100482
1614795300,119.93,120.46,118.81,118.92,ok,167136
1614795600,119.55,120.05,119.07,119.79,ok,68552
1614795900,119.83,120.14,119.45,119.59,ok,66621
1614796200,120.39,120.7,119.2,119.79,ok,86576
1614796500,120.5,121.33,120.33,120.45,ok,181773
1614796800,119.2,120.59,119.07,120.59,ok,109835
1614797100,118.99,119.4,118.32,119.29,ok,93846
1614797400,119.24,119.5,118.96,119.08,ok,74879
1614797700,118.96,119.34,118.55,119.18,ok,55979
1614798000,117.755,119.46,117.73,119.0,ok,95905
1614798300,117.345,118.09,116.71,117.76,ok,157543
1614798600,118.36,118.5,117.15,117.42,ok,96981
1614798900,117.0,118.46,116.5,118.46,ok,104993
1614799200,116.0,117.43,114.5,117.07,ok,257155
1614799500,116.66,117.18,115.5,115.78,ok,135105
1614799800,115.71,116.69,115.5,116.48,ok,94045
1614800100,118.02,118.775,115.52,115.65,ok,230670
1614800400,118.8,119.45,118.0,118.01,ok,160402
1614800700,118.56,118.9,117.6,118.9,ok,96069
1614801000,120.96,120.96,118.25,118.38,ok,238723
1614801300,121.08,121.6,119.33,120.84,ok,330225
1614801600,119.88,121.69,119.55,121.22,ok,185308
1614801900,120.0,120.58,119.53,120.0,ok,101063
1614802200,121.5,121.75,120.15,120.15,ok,161404
1614802500,119.25,121.8,119.25,121.49,ok,164722
1614802800,118.7,119.25,118.2,119.25,ok,203934
1614803100,119.87,120.25,118.8,118.8,ok,133739
1614803400,118.89,120.12,118.68,120.02,ok,92644
1614803700,119.43,119.44,118.72,118.965,ok,60684
1614804000,123.23,123.26,119.355,119.355,ok,429427
1614804300,123.38,125.45,122.2,123.2,ok,889394
1614804600,122.055,123.16,121.5,123.16,ok,333607
1614804900,124.8,125.0,122.02,122.045,ok,654492
1614805200,122.5,125.02,121.0,124.18,ok,165063
1614805500,122.5,123.21,119.99,122.91,ok,57178
1614805800,121.0,122.7,120.75,122.7,ok,19627
1614806100,123.51,123.51,120.75,120.75,ok,24763
1614806400,123.7,123.97,122.75,123.15,ok,29883
1614806700,125.0,125.99,123.31,123.68,ok,85737
1614807000,127.98,128.58,124.65,124.8,ok,188439
1614807300,126.18,131.29,125.61,127.59,ok,349605
1614807600,125.31,126.0,123.96,125.81,ok,116164
1614807900,124.65,125.9,124.25,125.8,ok,39354
1614808200,123.34,125.5,121.17,124.85,ok,73654
1614808500,122.04,123.4,120.9,123.33,ok,129816
1614808800,122.6,122.6,121.0,121.79,ok,28836
1614809100,121.55,122.55,121.24,122.51,ok,20312
1614809700,121.48,121.75,121.0,121.52,ok,28308
1614810000,122.26,122.44,121.59,121.59,ok,43035
1614810300,123.7,124.62,122.32,122.32,ok,42066
1614810600,123.96,124.0,123.51,123.82,ok,10240
1614810900,124.12,124.5,122.97,123.61,ok,26742
1614811200,124.1,124.5,124.03,124.4,ok,9106
1614811500,123.6,124.0,123.39,124.0,ok,11330
1614811800,124.52,124.52,123.5,123.5,ok,8415
1614812100,124.0,124.3,124.0,124.2,ok,6137
1614812400,123.45,124.0,123.39,124.0,ok,5407
1614812700,122.62,123.6,122.5,123.6,ok,9564
1614813300,122.5,123.0,122.5,123.0,ok,3183
1614813600,122.98,122.98,122.5,122.51,ok,4973
1614813900,123.15,123.29,122.96,122.96,ok,2771
1614814500,122.9,122.98,122.9,122.98,ok,902
1614816300,123.0,123.02,122.9,123.02,ok,2885
1614817200,123.15,123.15,123.0,123.0,ok,3030
1614817500,123.25,123.25,123.25,123.25,ok,721
1614818100,123.0,123.2,123.0,123.2,ok,6728
1614818700,123.7,123.7,123.2,123.2,ok,5705
1614819000,124.53,124.88,123.9,123.9,ok,24111
1614819300,124.98,125.0,124.5,124.57,ok,17380
1614848400,123.31,123.31,122.55,122.55,ok,2663
1614849000,123.5,123.5,123.5,123.5,ok,863
1614849300,122.58,123.0,122.58,123.0,ok,1548
1614849900,121.0,122.0,121.0,122.0,ok,2731
1614850200,121.2,121.2,121.2,121.2,ok,539
1614851700,122.8,122.8,121.6,121.6,ok,2628
1614852000,122.15,122.7,122.15,122.7,ok,1071
1614855000,121.0,121.0,121.0,121.0,ok,1058
1614859200,122.21,122.99,121.59,122.0,ok,4053
1614860100,122.0,122.38,121.5,121.57,ok,2639
1614860400,122.3,122.3,121.9,121.9,ok,1660
1614861600,123.9,123.9,123.0,123.0,ok,1391
1614862200,124.0,124.3,124.0,124.3,ok,3127
1614862500,124.0,124.08,124.0,124.05,ok,1433
