hour,avg_all_post_pos,avg_all_post_neg,avg_all_post_neu,cnt_all_user,cnt_all_tag,cnt_all_post,cnt_all_comments,avg_gme_post_pos,avg_gme_post_neg,avg_gme_post_neu,cnt_gme_user,cnt_gme_tag,cnt_gme_post,cnt_gme_comments,id,volume,openprice,closeprice,highprice,lowprice,prediction
2020-04-09 00:00:00,0.09789757142857002,0.09053585714285582,0.8070212857142921,1201,190,3500,3477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 01:00:00,0.09947303389830424,0.08738263841807811,0.8086185141242979,1202,189,3540,3519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 02:00:00,0.09955072375690506,0.0874377710251678,0.8056535475752025,1107,185,3258,3235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 03:00:00,0.09905242035239013,0.09137316828478853,0.8048844951456484,945,183,2781,2767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 04:00:00,0.09340441515474819,0.0802331237993587,0.8210319498399266,687,153,1874,1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 05:00:00,0.09942003656413116,0.08354481892048642,0.8112424393499824,606,158,1723,1708,0.04466766666666667,0.12066766666666662,0.835001,3.0,1.0,3.0,3.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 06:00:00,0.10136477708978235,0.09386787306501436,0.8024723622290996,439,139,1292,1276,0.214001,0.042001,0.744001,1.0,1.0,1.0,1.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 07:00:00,0.10909853231492275,0.09063789776733207,0.7932078155111622,322,116,851,847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 08:00:00,0.09429581481481425,0.08788692592592516,0.8074587777777763,262,96,675,667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 09:00:00,0.11323973873873822,0.08737937837837811,0.7948898888888878,240,104,666,659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 10:00:00,0.10750717283950528,0.09436313991769482,0.7926553209876537,269,88,729,724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 11:00:00,0.13585495763656555,0.10183210367892861,0.7539586365663409,610,153,1794,1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 12:00:00,0.10843054082786582,0.0933895998642828,0.7916207692829619,1453,202,4421,4393,0.130001,0.104001,0.766001,1.0,1.0,1.0,1.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 13:00:00,0.10179785126363666,0.09554029015329192,0.796589316530895,2400,221,7241,7203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 14:00:00,0.10678157877813411,0.09584035691318171,0.7912098745981047,2525,225,7775,7735,0.09975099999999999,0.06850099999999999,0.8317509999999999,4.0,1.0,4.0,4.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 15:00:00,0.10991154681864028,0.09873956586351093,0.7835520027413295,2244,228,6931,6876,0.061001,0.21833433333333332,0.7206676666666666,3.0,1.0,3.0,2.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 16:00:00,0.1051396299748472,0.09533285382452915,0.793758804408962,2175,227,6759,6702,1e-06,0.15900099999999998,0.841001,2.0,1.0,2.0,2.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 17:00:00,0.10163903773584776,0.10086258490565922,0.7911560188679452,2249,227,6625,6588,0.14828671428571427,0.22171528571428573,0.6298581428571429,7.0,1.0,7.0,7.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 18:00:00,0.1082167293497352,0.0949598459285279,0.7902400158172433,2313,234,6828,6788,1e-06,0.21380100000000005,0.7862009999999999,5.0,1.0,5.0,3.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 19:00:00,0.10563606340312442,0.10178203804187425,0.7872782043645183,2279,216,6782,6752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 20:00:00,0.11024806112852575,0.09573081974921542,0.78892498119121,1898,224,5104,5065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 21:00:00,0.10697104744958424,0.09499566192170711,0.7944811304863642,1233,187,3372,3330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,-1.0
2020-04-09 22:00:00,0.10883665196887465,0.09296940367837685,0.792058533600562,1416,210,4241,4212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,180.0,3.95,3.95,3.95,3.95,-1.0
2020-04-09 23:00:00,0.10913651912568134,0.0863638415300538,0.7982130218579274,1284,200,3660,3631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,3.95,3.95,3.95,3.95,-1.0
2020-04-13 00:00:00,0.11555777154582704,0.08255640355677071,0.7950187838577293,353,108,731,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,-1.0
2020-04-13 01:00:00,0.12123857763975075,0.09155224223602425,0.7779047267080749,351,97,644,628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,-1.0
2020-04-13 02:00:00,0.08926397577854615,0.103738024221453,0.7966618996539776,299,86,578,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,-1.0
2020-04-13 03:00:00,0.12117158823529328,0.08993511764705786,0.7794515882352935,371,128,850,840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,-1.0
2020-04-13 04:00:00,0.10253519593345596,0.09609526987060939,0.7921636617375225,277,77,541,532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,-1.0
2020-04-13 05:00:00,0.09829883693843543,0.10134542595673834,0.7987414326123113,276,110,601,591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,-1.0
2020-04-13 06:00:00,0.10978418002628053,0.08124147306176027,0.8024412102496722,335,126,761,756,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,4.0,2370.0,4.14,4.16,4.2,4.1,-1.0
2020-04-13 07:00:00,0.10383289655172318,0.08838174712643627,0.8005800229885052,291,104,696,690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,-1.0
2020-04-13 08:00:00,0.09445229870129832,0.0863272987012981,0.8159928831168829,269,101,616,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,-1.0
2020-04-13 09:00:00,0.09778602879078671,0.09159984836852185,0.8029203857965456,249,96,521,519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,-1.0
2020-04-13 10:00:00,0.09493442036553468,0.10066940731070428,0.7926589634464742,310,111,766,756,0.052001,0.099001,0.849001,2.0,1.0,3.0,3.0,4.0,2370.0,4.14,4.16,4.2,4.1,-1.0
2020-04-13 11:00:00,0.08379582071713132,0.09087749402390438,0.8213117569721101,230,98,502,492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,-1.0
2020-04-13 12:00:00,0.10358861061946868,0.1022700265486718,0.7923833008849541,288,95,565,557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,-1.0
2020-04-13 13:00:00,0.10712135995500459,0.09366129246344138,0.7969582553430821,494,115,889,877,0.14500100000000002,0.15780099999999997,0.697201,5.0,1.0,5.0,5.0,5.0,1152658.0,4.31,4.49,4.62,4.17,-1.0
2020-04-13 14:00:00,0.10204726060138664,0.09306884888203454,0.801794369313801,701,132,1297,1275,0.2940009999999999,0.4310009999999999,0.275001,1.0,1.0,1.0,1.0,6.0,1088469.0,4.49,4.47,4.57,4.3,-1.0
2020-04-13 15:00:00,0.10134031133428867,0.0863410286944036,0.8116021477761876,679,126,1394,1364,0.06290100000000001,0.084601,0.8526009999999999,10.0,1.0,10.0,9.0,7.0,1257998.0,4.46,4.415,4.725,4.415,-1.0
2020-04-13 16:00:00,0.10270168027210748,0.0897588231292505,0.8007390952380986,740,144,1470,1450,0.09733433333333334,0.09833433333333334,0.8040010000000001,3.0,1.0,3.0,3.0,8.0,618302.0,4.41,4.455,4.5,4.36,-1.0
2020-04-13 17:00:00,0.09848051977401016,0.08535128248587459,0.81404337288136,698,153,1416,1396,0.099501,0.30550099999999997,0.5950010000000001,2.0,1.0,2.0,2.0,9.0,408440.0,4.45,4.5,4.52,4.375,-1.0
2020-04-13 18:00:00,0.09776625336090913,0.0811364705274036,0.8190237507755946,536,118,967,942,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,10.0,499797.0,4.51,4.55,4.56,4.43,-1.0
2020-04-13 19:00:00,0.11157609157509049,0.09195631135531031,0.7898713296703304,715,123,1365,1351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1351228.0,4.55,4.75,4.76,4.54,-1.0
2020-04-13 20:00:00,0.12225461766945829,0.09228279741050935,0.7778410609291695,689,135,1313,1288,0.028501000000000002,0.14650099999999994,0.825001,1.0,1.0,2.0,2.0,12.0,389288.0,4.75,4.8,4.85,4.7,-1.0
2020-04-13 21:00:00,0.11183200558659132,0.08723144692737378,0.792547089385475,376,102,716,697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,389288.0,4.75,4.8,4.85,4.7,-1.0
2020-04-13 22:00:00,0.12031302046035687,0.11091250895140534,0.7641662173913165,853,150,1955,1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,389288.0,4.75,4.8,4.85,4.7,-1.0
2020-04-13 23:00:00,0.1025883563218381,0.0764239885057465,0.8175216896551727,452,105,870,855,0.073001,0.099001,0.828001,1.0,1.0,1.0,1.0,12.0,389288.0,4.75,4.8,4.85,4.7,-1.0
2020-04-14 00:00:00,0.1146232980659833,0.09410793970420872,0.7833400216154711,413,117,879,869,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,13.0,6072.0,4.89,4.91,4.91,4.87,-1.0
2020-04-14 01:00:00,0.10620405676855833,0.08530231004366748,0.805225890829693,416,125,916,905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6072.0,4.89,4.91,4.91,4.87,-1.0
2020-04-14 02:00:00,0.11943137974683492,0.07309804641350219,0.8011803248945134,245,81,474,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6072.0,4.89,4.91,4.91,4.87,-1.0
2020-04-14 03:00:00,0.11120202432778437,0.09156950192061378,0.790833266325225,348,109,781,759,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,13.0,6072.0,4.89,4.91,4.91,4.87,-1.0
2020-04-14 04:00:00,0.10006446483704935,0.09826172041166324,0.7930816174957112,296,95,583,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6072.0,4.89,4.91,4.91,4.87,-1.0
2020-04-14 05:00:00,0.10366253846153776,0.10048631468531406,0.7846751258741247,324,107,715,707,0.066001,1e-06,0.934001,1.0,1.0,1.0,1.0,13.0,6072.0,4.89,4.91,4.91,4.87,-1.0
2020-04-14 06:00:00,0.10383078723404181,0.08466648463356907,0.8056203853427893,329,120,846,837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6072.0,4.89,4.91,4.91,4.87,-1.0
2020-04-14 07:00:00,0.10022727737226227,0.09603384671532782,0.8013063527980542,301,118,822,815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6072.0,4.89,4.91,4.91,4.87,-1.0
2020-04-14 08:00:00,0.1070326344463966,0.09081646572934936,0.7951380826010527,205,86,569,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6072.0,4.89,4.91,4.91,4.87,-1.0
2020-04-14 09:00:00,0.11366483701188394,0.08936602546689278,0.79186008319185,232,97,589,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6072.0,4.89,4.91,4.91,4.87,-1.0
2020-04-14 10:00:00,0.0838160289017335,0.10237238728323618,0.8065877052023109,270,94,692,688,0.17066766666666666,1e-06,0.8293343333333333,3.0,1.0,3.0,2.0,13.0,6072.0,4.89,4.91,4.91,4.87,-1.0
2020-04-14 11:00:00,0.09557452941176467,0.1003269803921567,0.8016701176470583,196,80,408,399,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,13.0,6072.0,4.89,4.91,4.91,4.87,-1.0
2020-04-14 12:00:00,0.10640833197555945,0.08792666191445958,0.799540714867617,473,114,982,957,1e-06,0.253751,0.746251,4.0,1.0,4.0,4.0,13.0,6072.0,4.89,4.91,4.91,4.87,-1.0
2020-04-14 13:00:00,0.11011373364485874,0.09098522897196148,0.796565252336456,861,143,1712,1679,0.13266766666666668,0.08033433333333333,0.7870010000000001,9.0,1.0,9.0,7.0,14.0,2935455.0,5.27,5.96,6.09,5.15,-1.0
2020-04-14 14:00:00,0.09720007621247,0.09612524942263144,0.8011377205542891,1067,171,2165,2138,0.054438499999999994,0.10443849999999999,0.8410634999999997,16.0,1.0,16.0,16.0,15.0,4465559.0,5.98,5.63,6.47,5.62,-1.0
2020-04-14 15:00:00,0.11832739999999917,0.09368979999999898,0.7847969999999997,639,125,1250,1221,0.23944544444444446,0.05355655555555555,0.7067787777777778,9.0,1.0,9.0,7.0,16.0,1188299.0,5.62,5.72,5.82,5.6,-1.0
2020-04-14 16:00:00,0.09823558038422571,0.09242668250758258,0.8022598473205265,572,107,989,946,1e-06,1e-06,1.000001,1.0,1.0,1.0,0.0,17.0,681843.0,5.72,5.6,5.79,5.56,-1.0
2020-04-14 17:00:00,0.1105148993238156,0.082795891059353,0.8006982201352375,691,138,1331,1298,0.08225099999999999,0.014501,0.903251,4.0,1.0,4.0,3.0,18.0,540201.0,5.6,5.67,5.74,5.6,-1.0
2020-04-14 18:00:00,0.10208402919707944,0.09456030656934215,0.8005931532846713,623,125,1096,1069,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,19.0,1441311.0,5.66,5.84,6.07,5.65,-1.0
2020-04-14 19:00:00,0.10262848643761198,0.09331504460518249,0.7986556112115841,895,137,1659,1628,1e-06,1e-06,1.000001,3.0,1.0,3.0,3.0,20.0,1920504.0,5.83,5.93,6.04,5.81,-1.0
2020-04-14 20:00:00,0.10914086444855094,0.08284265126309193,0.8030829470117133,756,142,1623,1597,0.14566766666666667,0.1178343333333333,0.736501,6.0,1.0,6.0,6.0,21.0,178051.0,5.95,6.4,6.44,5.95,-1.0
2020-04-14 21:00:00,0.10917131630170293,0.09408372506082706,0.78942922384428,259,79,411,387,0.087001,1e-06,0.913001,2.0,1.0,2.0,0.0,22.0,37219.0,6.4,6.2,6.41,6.2,-1.0
2020-04-14 22:00:00,0.11146729213483106,0.09278751685393223,0.7938886404494375,330,91,534,515,1e-06,0.22200099999999998,0.7780009999999999,2.0,1.0,2.0,1.0,23.0,1186.0,6.4,6.1,6.44,6.1,-1.0
2020-04-14 23:00:00,0.11387537185929607,0.10071456783919575,0.7854130603015067,262,69,398,382,1e-06,0.182001,0.818001,1.0,1.0,1.0,1.0,24.0,11951.0,6.21,6.2,6.2399,6.19,-1.0
2020-04-15 00:00:00,0.11156637753222753,0.07246140515653758,0.8123048674033142,302,89,543,531,0.058001,0.23500100000000002,0.7073343333333333,3.0,1.0,3.0,3.0,25.0,488.0,6.01,6.02,6.02,6.01,-1.0
2020-04-15 01:00:00,0.10708036507936457,0.09469941269841202,0.7953328903318897,367,98,693,679,0.028501000000000002,0.09600099999999999,0.8755010000000001,4.0,1.0,4.0,3.0,25.0,488.0,6.01,6.02,6.02,6.01,-1.0
2020-04-15 02:00:00,0.09815776959619954,0.08432166508313531,0.8127682209026128,228,81,421,409,1e-06,0.101001,0.8990009999999999,1.0,1.0,2.0,2.0,25.0,488.0,6.01,6.02,6.02,6.01,-1.0
2020-04-15 03:00:00,0.10527372727272652,0.08646832954545389,0.8054044090909087,353,113,704,683,0.016251,0.061751,0.921751,4.0,1.0,4.0,4.0,25.0,488.0,6.01,6.02,6.02,6.01,-1.0
2020-04-15 04:00:00,0.10318725678119278,0.08551275406871559,0.8095290289330916,307,99,553,541,0.17066766666666666,0.057000999999999996,0.7723343333333332,3.0,1.0,3.0,3.0,25.0,488.0,6.01,6.02,6.02,6.01,-1.0
2020-04-15 05:00:00,0.10370664516128977,0.07424091935483865,0.815998983870966,225,98,496,480,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,25.0,488.0,6.01,6.02,6.02,6.01,-1.0
2020-04-15 06:00:00,0.10620285922974709,0.08211919389110173,0.8077061792828678,298,121,753,744,1e-06,1e-06,1.000001,2.0,1.0,2.0,2.0,25.0,488.0,6.01,6.02,6.02,6.01,-1.0
2020-04-15 07:00:00,0.11249348120300699,0.08731490977443566,0.8002058872180448,235,95,532,525,0.357001,0.119001,0.5240009999999999,2.0,1.0,2.0,2.0,25.0,488.0,6.01,6.02,6.02,6.01,-1.0
2020-04-15 08:00:00,0.10624490243902433,0.08401075609756102,0.804861975609755,176,77,410,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,488.0,6.01,6.02,6.02,6.01,-1.0
2020-04-15 09:00:00,0.10524115009380815,0.08498411444652866,0.8079034390243908,225,86,533,527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,488.0,6.01,6.02,6.02,6.01,-1.0
2020-04-15 10:00:00,0.10772698870056413,0.08275947457627049,0.80809704519774,286,107,708,703,0.107001,0.085001,0.8080010000000001,1.0,1.0,1.0,1.0,25.0,488.0,6.01,6.02,6.02,6.01,-1.0
2020-04-15 11:00:00,0.11020963309352493,0.09335111990407642,0.7868810959232602,211,77,417,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4446.0,6.0,6.0,6.13,5.95,-1.0
2020-04-15 12:00:00,0.0913804117647053,0.08721717647058767,0.8169862941176461,360,105,680,657,0.4350009999999999,0.239001,0.326001,1.0,1.0,1.0,1.0,26.0,4446.0,6.0,6.0,6.13,5.95,-1.0
2020-04-15 13:00:00,0.10700543951165237,0.08337502885682434,0.8057523873474055,928,141,1802,1775,0.152001,0.08266766666666665,0.7651676666666667,6.0,1.0,6.0,6.0,27.0,1758609.0,5.75,5.055,5.75,4.9,-1.0
2020-04-15 14:00:00,0.10741911594202802,0.07851259420289751,0.8126234637681172,752,135,1380,1362,0.19980099999999998,0.041000999999999996,0.759201,5.0,1.0,5.0,5.0,28.0,1864515.0,5.05,5.41,5.48,5.02,-1.0
2020-04-15 15:00:00,0.11104782274247416,0.08478026421404568,0.8008203979933097,523,118,897,878,0.18300099999999994,0.103501,0.7135009999999999,2.0,1.0,2.0,2.0,29.0,1075476.0,5.41,5.595,5.67,5.255,-1.0
2020-04-15 16:00:00,0.10788244329896828,0.09277247766322932,0.7958953298969048,631,127,1164,1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,575266.0,5.595,5.49,5.62,5.49,-1.0
2020-04-15 17:00:00,0.11069846376811501,0.09691947826086868,0.7833325217391299,626,115,1104,1077,0.114501,0.041001,0.845001,2.0,1.0,2.0,2.0,31.0,580216.0,5.49,5.415,5.5,5.3,-1.0
2020-04-15 18:00:00,0.10560215606936306,0.085544352601155,0.8011368381502869,561,121,1038,1012,1e-06,1e-06,1.000001,1.0,1.0,1.0,0.0,32.0,474688.0,5.415,5.4,5.43,5.34,-1.0
2020-04-15 19:00:00,0.09969291597708327,0.09062544302991625,0.8046146218968895,816,140,1571,1544,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,33.0,951669.0,5.4,5.265,5.41,5.25,-1.0
2020-04-15 20:00:00,0.11707200591715873,0.09192745815722658,0.7867803744716808,647,127,1183,1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,124482.0,5.26,5.14,5.27,5.08,-1.0
2020-04-15 21:00:00,0.09260612129379986,0.07308994878706139,0.8316115121293782,412,108,742,714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,124482.0,5.26,5.14,5.27,5.08,-1.0
2020-04-15 22:00:00,0.11215632646048003,0.09053708247422577,0.7918216185567066,688,130,1455,1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,124482.0,5.26,5.14,5.27,5.08,-1.0
2020-04-15 23:00:00,0.11248282586644039,0.08273388250211232,0.797181896027049,572,136,1183,1162,0.179501,0.061501,0.7585010000000001,2.0,1.0,2.0,2.0,34.0,124482.0,5.26,5.14,5.27,5.08,-1.0
2020-04-16 00:00:00,0.09972508759124013,0.09263019708029127,0.8047163284671529,359,100,685,664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 01:00:00,0.0992427910447754,0.08617711940298439,0.8056472686567148,367,100,670,655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 02:00:00,0.11305542176870717,0.08982866439909278,0.7948785510204074,233,81,441,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 03:00:00,0.10883103300329969,0.09552245214521407,0.7890257524752464,333,89,606,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 04:00:00,0.10120688235294102,0.08926990756302516,0.8010997394957983,251,87,476,470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 05:00:00,0.10698581561822106,0.08479058785249435,0.8082699804772235,213,91,461,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 06:00:00,0.10596507185628667,0.09256866467065795,0.7930812395209577,351,127,835,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 07:00:00,0.08947947682119169,0.09408212582781439,0.8148205364238388,288,105,604,599,0.089001,0.014501,0.896501,2.0,1.0,2.0,2.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 08:00:00,0.11102212676056282,0.0752228309859153,0.8084957183098589,220,101,568,559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 09:00:00,0.09970831707317025,0.08260204529616694,0.8176856689895475,204,93,574,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 10:00:00,0.0910464545454543,0.09801831601731584,0.8087758917748907,213,86,462,457,1e-06,0.235001,0.765001,1.0,1.0,1.0,1.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 11:00:00,0.10373622975929934,0.08464432603938715,0.8094276958424512,210,72,457,445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 12:00:00,0.09762388557213852,0.09184876119402895,0.8075412985074618,517,117,1005,994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 13:00:00,0.10127001004304056,0.09202682496413103,0.8009816312769029,720,127,1394,1363,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 14:00:00,0.11230482775119613,0.07779047368421066,0.8099053062200955,276,81,418,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,-1.0
2020-04-16 15:00:00,0.0956005203836928,0.08649980095923267,0.8131161079136681,260,78,417,399,1e-06,0.167001,0.833001,1.0,1.0,1.0,1.0,36.0,419566.0,5.07,5.1,5.17,5.05,-1.0
2020-04-16 16:00:00,0.11389009426987011,0.07847050092421433,0.8021156025877995,339,80,541,527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,388538.0,5.1,4.91,5.11,4.88,-1.0
2020-04-16 17:00:00,0.12566951851851796,0.08128988888888831,0.7912028518518502,327,85,540,527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,334959.0,4.92,4.915,4.96,4.88,-1.0
2020-04-16 18:00:00,0.1204095714285708,0.07253099999999953,0.8027795714285723,400,105,700,676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,256951.0,4.915,4.93,4.95,4.91,-1.0
2020-04-16 19:00:00,0.10674217647058803,0.0945539411764705,0.7987515882352924,268,80,425,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,616420.0,4.93,5.02,5.03,4.92,-1.0
2020-04-16 20:00:00,0.11900245985401381,0.0849951605839412,0.791624357664234,385,98,685,667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,616420.0,4.93,5.02,5.03,4.92,-1.0
2020-04-16 21:00:00,0.09615305724507982,0.09007971198568837,0.8066074400715558,361,87,559,535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,616420.0,4.93,5.02,5.03,4.92,-1.0
2020-04-16 22:00:00,0.10984361501210615,0.09751915980629508,0.7853932518159789,269,75,413,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,616420.0,4.93,5.02,5.03,4.92,-1.0
2020-04-16 23:00:00,0.10405814285714253,0.08845576190476175,0.807493857142856,279,72,420,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,616420.0,4.93,5.02,5.03,4.92,-1.0
2020-04-17 00:00:00,0.10248379816513681,0.09312944036697168,0.7974849449541286,469,113,872,845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,778223.0,5.115,4.925,5.18,4.885,-1.0
2020-04-17 01:00:00,0.10425385171102587,0.08748388973383969,0.8025428250950557,281,93,526,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,778223.0,5.115,4.925,5.18,4.885,-1.0
2020-04-17 02:00:00,0.1006830349761522,0.07053200158982485,0.8192426534181231,345,103,629,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,778223.0,5.115,4.925,5.18,4.885,-1.0
2020-04-17 03:00:00,0.09700259235668689,0.09030593630573153,0.8070830063694255,555,153,1256,1230,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,41.0,778223.0,5.115,4.925,5.18,4.885,-1.0
2020-04-17 04:00:00,0.11150419488817821,0.08275179872204448,0.8041351853035131,312,107,626,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,778223.0,5.115,4.925,5.18,4.885,-1.0
